codigo_centro,nombre_centro,direccion,cod_estado,estado,cod_municipio,municipio,cod_parroquia,parroquia,numero_mesa,electores,circuito_an,lat,lon,riesgo,origen_mesas
140709008,ESCUELA BASICA CARMEN EBELIA DOUGLAS,,14,EDO. MONAGAS,07,MP. MATURIN,09,PQ. SANTA CRUZ,1,905,,,,1,derivado
140709008,ESCUELA BASICA CARMEN EBELIA DOUGLAS,,14,EDO. MONAGAS,07,MP. MATURIN,09,PQ. SANTA CRUZ,2,905,,,,1,derivado
140709008,ESCUELA BASICA CARMEN EBELIA DOUGLAS,,14,EDO. MONAGAS,07,MP. MATURIN,09,PQ. SANTA CRUZ,3,905,,,,1,derivado
140709008,ESCUELA BASICA CARMEN EBELIA DOUGLAS,,14,EDO. MONAGAS,07,MP. MATURIN,09,PQ. SANTA CRUZ,4,905,,,,1,derivado
140709008,ESCUELA BASICA CARMEN EBELIA DOUGLAS,,14,EDO. MONAGAS,07,MP. MATURIN,09,PQ. SANTA CRUZ,5,904,,,,1,derivado
140709008,ESCUELA BASICA CARMEN EBELIA DOUGLAS,,14,EDO. MONAGAS,07,MP. MATURIN,09,PQ. SANTA CRUZ,6,904,,,,1,derivado
140709009,COMPLEJO EDUCATIVO NACIONAL PADRE JUAN VIVES SURIA,,14,EDO. MONAGAS,07,MP. MATURIN,09,PQ. SANTA CRUZ,1,859,,,,1,acta
140709009,COMPLEJO EDUCATIVO NACIONAL PADRE JUAN VIVES SURIA,,14,EDO. MONAGAS,07,MP. MATURIN,09,PQ. SANTA CRUZ,2,859,,,,1,acta
140709009,COMPLEJO EDUCATIVO NACIONAL PADRE JUAN VIVES SURIA,,14,EDO. MONAGAS,07,MP. MATURIN,09,PQ. SANTA CRUZ,3,859,,,,1,acta
140709009,COMPLEJO EDUCATIVO NACIONAL PADRE JUAN VIVES SURIA,,14,EDO. MONAGAS,07,MP. MATURIN,09,PQ. SANTA CRUZ,4,859,,,,1,acta
140709010,ESCUELA BÁSICA ALBERTO LOVERA,,14,EDO. MONAGAS,07,MP. MATURIN,09,PQ. SANTA CRUZ,1,750,,,,1,acta
140709011,UNIDAD EDUCATIVA COMPLEJO EDUCATIVO LAS CAROLINAS,,14,EDO. MONAGAS,07,MP. MATURIN,09,PQ. SANTA CRUZ,1,879,,,,1,acta
140709011,UNIDAD EDUCATIVA COMPLEJO EDUCATIVO LAS CAROLINAS,,14,EDO. MONAGAS,07,MP. MATURIN,09,PQ. SANTA CRUZ,2,879,,,,1,acta
140709011,UNIDAD EDUCATIVA COMPLEJO EDUCATIVO LAS CAROLINAS,,14,EDO. MONAGAS,07,MP. MATURIN,09,PQ. SANTA CRUZ,3,879,,,,1,acta
140709011,UNIDAD EDUCATIVA COMPLEJO EDUCATIVO LAS CAROLINAS,,14,EDO. MONAGAS,07,MP. MATURIN,09,PQ. SANTA CRUZ,4,878,,,,1,acta
140709011,UNIDAD EDUCATIVA COMPLEJO EDUCATIVO LAS CAROLINAS,,14,EDO. MONAGAS,07,MP. MATURIN,09,PQ. SANTA CRUZ,5,878,,,,1,acta
140709011,UNIDAD EDUCATIVA COMPLEJO EDUCATIVO LAS CAROLINAS,,14,EDO. MONAGAS,07,MP. MATURIN,09,PQ. SANTA CRUZ,6,878,,,,1,acta
140709012,CENTRO DE VOTACION  LA ORQUIDEA,,14,EDO. MONAGAS,07,MP. MATURIN,09,PQ. SANTA CRUZ,1,463,,,,1,derivado
140709014,CENTRO DE VOTACION  BRISA DEL SOL 3,,14,EDO. MONAGAS,07,MP. MATURIN,09,PQ. SANTA CRUZ,1,419,,,,1,derivado
140709015,JARDIN DE INFANCIA CARIPE,,14,EDO. MONAGAS,07,MP. MATURIN,09,PQ. SANTA CRUZ,1,620,,,,1,acta
140709015,JARDIN DE INFANCIA CARIPE,,14,EDO. MONAGAS,07,MP. MATURIN,09,PQ. SANTA CRUZ,2,620,,,,1,acta
140709016,CENTRO DE EDUCACION INICIAL SAMUEL ROBINSON,,14,EDO. MONAGAS,07,MP. MATURIN,09,PQ. SANTA CRUZ,1,884,,,,1,acta
140709016,CENTRO DE EDUCACION INICIAL SAMUEL ROBINSON,,14,EDO. MONAGAS,07,MP. MATURIN,09,PQ. SANTA CRUZ,2,884,,,,1,acta
140709016,CENTRO DE EDUCACION INICIAL SAMUEL ROBINSON,,14,EDO. MONAGAS,07,MP. MATURIN,09,PQ. SANTA CRUZ,3,884,,,,1,acta
140709016,CENTRO DE EDUCACION INICIAL SAMUEL ROBINSON,,14,EDO. MONAGAS,07,MP. MATURIN,09,PQ. SANTA CRUZ,4,883,,,,1,acta
140709017,BASE DE MISIONES ARISMENDI,,14,EDO. MONAGAS,07,MP. MATURIN,09,PQ. SANTA CRUZ,1,350,,,,1,acta
140710001,COMPLEJO EDUCATIVO ESTADAL ROSA ADELA DE HERNÁNDEZ,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,502,,,,1,derivado
140710001,COMPLEJO EDUCATIVO ESTADAL ROSA ADELA DE HERNÁNDEZ,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,501,,,,1,derivado
140710002,ESCUELA BASICA MANUEL PIAR,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,679,,,,1,acta
140710002,ESCUELA BASICA MANUEL PIAR,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,678,,,,1,acta
140710002,ESCUELA BASICA MANUEL PIAR,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,3,678,,,,1,acta
140710003,ESCUELA PRIMARIA NACIONAL ALEJANDRO DE HUMBOLT,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,874,,,,1,acta
140710003,ESCUELA PRIMARIA NACIONAL ALEJANDRO DE HUMBOLT,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,874,,,,1,acta
140710003,ESCUELA PRIMARIA NACIONAL ALEJANDRO DE HUMBOLT,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,3,873,,,,1,acta
140710004,ESCUELA BASICA REPUBLICA DEL URUGUAY,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,777,,,,1,derivado
140710004,ESCUELA BASICA REPUBLICA DEL URUGUAY,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,776,,,,1,derivado
140710004,ESCUELA BASICA REPUBLICA DEL URUGUAY,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,3,776,,,,1,derivado
140710004,ESCUELA BASICA REPUBLICA DEL URUGUAY,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,4,776,,,,1,derivado
140710005,ESCUELA BASICA ISABEL PADRINO DE CAMPOS,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,980,,,,1,acta
140710005,ESCUELA BASICA ISABEL PADRINO DE CAMPOS,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,980,,,,1,acta
140710005,ESCUELA BASICA ISABEL PADRINO DE CAMPOS,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,3,979,,,,1,acta
140710006,ESCUELA BASICA JOSE DAMIAN RAMIREZ LABRADOR,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,668,,,,1,acta
140710006,ESCUELA BASICA JOSE DAMIAN RAMIREZ LABRADOR,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,668,,,,1,acta
140710006,ESCUELA BASICA JOSE DAMIAN RAMIREZ LABRADOR,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,3,668,,,,1,acta
140710007,ESCUELA BÁSICA VICENTE SALIAS,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,777,,,,1,acta
140710007,ESCUELA BÁSICA VICENTE SALIAS,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,776,,,,1,acta
140710007,ESCUELA BÁSICA VICENTE SALIAS,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,3,776,,,,1,acta
140710007,ESCUELA BÁSICA VICENTE SALIAS,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,4,776,,,,1,acta
140710008,UNIDAD EDUCATIVA COLEGIO PRIVADO MATURÍN,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,816,,,,1,acta
140710008,UNIDAD EDUCATIVA COLEGIO PRIVADO MATURÍN,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,816,,,,1,acta
140710009,ESCUELA PRIMARIA NACIONAL VENTURA VARGAS,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,850,,,,1,acta
140710009,ESCUELA PRIMARIA NACIONAL VENTURA VARGAS,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,850,,,,1,acta
140710009,ESCUELA PRIMARIA NACIONAL VENTURA VARGAS,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,3,850,,,,1,acta
140710010,ESCUELA PRIMARIA NACIONAL JUAN FRANCISCO MILA DE LA ROCA,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,920,,,,1,derivado
140710010,ESCUELA PRIMARIA NACIONAL JUAN FRANCISCO MILA DE LA ROCA,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,920,,,,1,derivado
140710011,LICEO NACIONAL MARCO ANTONIO SALUZZO,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,829,,,,1,derivado
140710011,LICEO NACIONAL MARCO ANTONIO SALUZZO,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,829,,,,1,derivado
140710011,LICEO NACIONAL MARCO ANTONIO SALUZZO,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,3,829,,,,1,derivado
140710012,LICEO NACIONAL  DOCTOR MANUEL NUÑEZ TOVAR,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,800,,,,1,acta
140710012,LICEO NACIONAL  DOCTOR MANUEL NUÑEZ TOVAR,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,799,,,,1,acta
140710012,LICEO NACIONAL  DOCTOR MANUEL NUÑEZ TOVAR,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,3,799,,,,1,acta
140710013,CASA DE NIÑOS MARIA EVA DE LISCANO,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,989,,,,1,acta
140710014,ESCUELA PRIMARIA NACIONAL  FELIX ANTONIO CALDERON,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,875,,,,1,acta
140710014,ESCUELA PRIMARIA NACIONAL  FELIX ANTONIO CALDERON,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,874,,,,1,acta
140710014,ESCUELA PRIMARIA NACIONAL  FELIX ANTONIO CALDERON,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,3,874,,,,1,acta
140710014,ESCUELA PRIMARIA NACIONAL  FELIX ANTONIO CALDERON,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,4,874,,,,1,acta
140710015,ESCUELA INICIAL NACIONAL AÑO INTERNACIONAL DEL NIÑO,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,848,,,,1,derivado
140710015,ESCUELA INICIAL NACIONAL AÑO INTERNACIONAL DEL NIÑO,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,847,,,,1,derivado
140710017,ESCUELA PRIMARIA NACIONAL   BOLIVARIANA PAULA BASTARDO,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,829,,,,1,derivado
140710017,ESCUELA PRIMARIA NACIONAL   BOLIVARIANA PAULA BASTARDO,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,829,,,,1,derivado
140710017,ESCUELA PRIMARIA NACIONAL   BOLIVARIANA PAULA BASTARDO,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,3,828,,,,1,derivado
140710018,JARDIN DE INFANCIA MONAGAS,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,853,,,,1,acta
140710018,JARDIN DE INFANCIA MONAGAS,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,852,,,,1,acta
140710018,JARDIN DE INFANCIA MONAGAS,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,3,852,,,,1,acta
140710019,UNIDAD EDUCATIVA LUIS PADRINO,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,922,,,,1,acta
140710019,UNIDAD EDUCATIVA LUIS PADRINO,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,921,,,,1,acta
140710019,UNIDAD EDUCATIVA LUIS PADRINO,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,3,921,,,,1,acta
140710019,UNIDAD EDUCATIVA LUIS PADRINO,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,4,921,,,,1,acta
140710020,UNIDAD EDUCATIVA DOCTORA LIA IMBER DE CORONIL ALBERGUE,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,968,,,,1,acta
140710020,UNIDAD EDUCATIVA DOCTORA LIA IMBER DE CORONIL ALBERGUE,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,968,,,,1,acta
140710020,UNIDAD EDUCATIVA DOCTORA LIA IMBER DE CORONIL ALBERGUE,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,3,967,,,,1,acta
140710021,ESCUELA DE ARTES PLASTICAS ELOY PALACIOS,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,782,,,,1,acta
140710021,ESCUELA DE ARTES PLASTICAS ELOY PALACIOS,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,782,,,,1,acta
140710021,ESCUELA DE ARTES PLASTICAS ELOY PALACIOS,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,3,782,,,,1,acta
140710022,LICEO NACIONAL MIGUEL JOSE SANZ,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,939,,,,1,acta
140710022,LICEO NACIONAL MIGUEL JOSE SANZ,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,939,,,,1,acta
140710022,LICEO NACIONAL MIGUEL JOSE SANZ,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,3,939,,,,1,acta
140710023,ESCUELA TECNICA ROBINSONIANA COMERCIAL FELIX ANGEL LOZADA,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,604,,,,1,acta
140710023,ESCUELA TECNICA ROBINSONIANA COMERCIAL FELIX ANGEL LOZADA,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,604,,,,1,acta
140710025,UNIDAD EDUCATIVA PRIVADA CECILIO ACOSTA,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,778,,,,1,acta
140710025,UNIDAD EDUCATIVA PRIVADA CECILIO ACOSTA,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,777,,,,1,acta
140710026,LICEO NACIONAL IDELFONSO NUÑEZ MARES,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,680,,,,1,acta
140710026,LICEO NACIONAL IDELFONSO NUÑEZ MARES,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,679,,,,1,acta
140710026,LICEO NACIONAL IDELFONSO NUÑEZ MARES,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,3,679,,,,1,acta
140710027,EDUCACION INICIAL NACIONAL EL LIBERTADOR,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,547,,,,1,acta
140710027,EDUCACION INICIAL NACIONAL EL LIBERTADOR,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,546,,,,1,acta
140710028,CENTRO DE EDUCACION INICIAL IRMA SAEZ MERIDA DE GRISANTI,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,784,,,,1,acta
140710029,ESCUELA PRIMARIA ESTADAL BOYACA,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,704,,,,1,acta
140710029,ESCUELA PRIMARIA ESTADAL BOYACA,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,704,,,,1,acta
140710029,ESCUELA PRIMARIA ESTADAL BOYACA,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,3,704,,,,1,acta
140710030,LICEO NACIONAL FRANCISCO ISNARDI,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,936,,,,1,acta
140710030,LICEO NACIONAL FRANCISCO ISNARDI,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,935,,,,1,acta
140710030,LICEO NACIONAL FRANCISCO ISNARDI,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,3,935,,,,1,acta
140710033,UNIDAD EDUCATIVA EL RINCON DE MONAGAS,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,932,,,,1,acta
140710055,COLEGIO PRIVADO HEROES DE MONAGAS,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,581,,,,1,acta
140710055,COLEGIO PRIVADO HEROES DE MONAGAS,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,580,,,,1,acta
140710056,ESCUELA PRIMARIA ESTADAL MARCOS SERRES PADILLA,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,689,,,,1,acta
140710056,ESCUELA PRIMARIA ESTADAL MARCOS SERRES PADILLA,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,688,,,,1,acta
140710056,ESCUELA PRIMARIA ESTADAL MARCOS SERRES PADILLA,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,3,688,,,,1,acta
140710057,ESCUELA BASICA SAN MIGUEL,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,561,,,,1,acta
140710058,COMPLEJO EDUCATIVO NACIONAL  LA CARBONERA,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,727,,,,1,derivado
140710059,ESCUELA BASICA PARARE,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,734,,,,1,acta
140710059,ESCUELA BASICA PARARE,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,734,,,,1,acta
140710064,UNIVERSIDAD BOLIVARIANA DE VENEZUELA,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,802,,,,1,acta
140710064,UNIVERSIDAD BOLIVARIANA DE VENEZUELA,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,802,,,,1,acta
140710064,UNIVERSIDAD BOLIVARIANA DE VENEZUELA,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,3,801,,,,1,acta
140710068,ESCUELA BASICA SANTA INES,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,889,,,,1,derivado
140710068,ESCUELA BASICA SANTA INES,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,888,,,,1,derivado
140710068,ESCUELA BASICA SANTA INES,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,3,888,,,,1,derivado
140710069,ESCUELA BÁSICA VILLA HERÓICA SUR,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,925,,,,1,derivado
140710070,ESCUELA BÁSICA BOLIVARIANA ALTAMIRA,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,328,,,,1,acta
140710074,ESCUELA BASICA JORGE RODRIGUEZ,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,534,,,,1,acta
140710074,ESCUELA BASICA JORGE RODRIGUEZ,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,534,,,,1,acta
140710075,ESCUELA NACIONAL PRIMARIA VALENZUELA,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,683,,,,1,acta
140710076,LICEO BOLIVARIANO DOCTOR JESUS RAFAEL ZAMBRANO,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,579,,,,1,acta
140710076,LICEO BOLIVARIANO DOCTOR JESUS RAFAEL ZAMBRANO,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,579,,,,1,acta
140710077,CENTRO DE VOTACION SANTA INES V,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,458,,,,1,acta
140710078,CENTRO DE VOTACION ROSA INES,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,777,,,,1,acta
140710078,CENTRO DE VOTACION ROSA INES,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,776,,,,1,acta
140710079,CASA DE MISIONES SANTA INES II,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,752,,,,1,acta
140710079,CASA DE MISIONES SANTA INES II,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,751,,,,1,acta
140710080,CENTRO DE VOTACION LA ORQUIDEA DEL SUR,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,858,,,,1,acta
140710081,JARDIN DE INFANCIA SAN SIMON,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,594,,,,1,acta
140710081,JARDIN DE INFANCIA SAN SIMON,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,594,,,,1,acta
140710082,CENTRO DE EDUCACION INICIAL YELITZA LA AVANZADORA,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,380,,,,1,derivado
140710083,PARQUE FERIAL CHUCHO PALACIOS,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,1,775,,,,1,derivado
140710083,PARQUE FERIAL CHUCHO PALACIOS,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,2,775,,,,1,derivado
140710083,PARQUE FERIAL CHUCHO PALACIOS,,14,EDO. MONAGAS,07,MP. MATURIN,10,PQ. SAN SIMON,3,775,,,,1,derivado
140711001,ESCUELA BÁSICA JOSÉ TADEO MONAGAS,,14,EDO. MONAGAS,07,MP. MATURIN,11,PQ. C.M. MATURIN,1,813,,,,1,acta
140711001,ESCUELA BÁSICA JOSÉ TADEO MONAGAS,,14,EDO. MONAGAS,07,MP. MATURIN,11,PQ. C.M. MATURIN,2,812,,,,1,acta
140711002,ESCUELA NACIONAL PERICOCO DE ARIBI,,14,EDO. MONAGAS,07,MP. MATURIN,11,PQ. C.M. MATURIN,1,286,,,,1,derivado
140711003,ESCUELA BÁSICA BOLIVARIANA CURIEPE,,14,EDO. MONAGAS,07,MP. MATURIN,11,PQ. C.M. MATURIN,1,409,,,,1,acta
140711004,UNIDAD EDUCATIVA LA PUENTE DE AGUA NEGRA,,14,EDO. MONAGAS,07,MP. MATURIN,11,PQ. C.M. MATURIN,1,310,,,,1,derivado
140711005,ESCUELA BASICA EL CHISPERO,,14,EDO. MONAGAS,07,MP. MATURIN,11,PQ. C.M. MATURIN,1,124,,,,1,derivado
140711006,UNIDAD EDUCATIVA BOLIVARIANA EL SALTO DE MORICHAL,,14,EDO. MONAGAS,07,MP. MATURIN,11,PQ. C.M. MATURIN,1,843,,,,1,derivado
140711006,UNIDAD EDUCATIVA BOLIVARIANA EL SALTO DE MORICHAL,,14,EDO. MONAGAS,07,MP. MATURIN,11,PQ. C.M. MATURIN,2,843,,,,1,derivado
140711007,COMPLEJO EDUCATIVO ANTONIO JOSE DE SUCRE,,14,EDO. MONAGAS,07,MP. MATURIN,11,PQ. C.M. MATURIN,1,673,,,,1,derivado
140711007,COMPLEJO EDUCATIVO ANTONIO JOSE DE SUCRE,,14,EDO. MONAGAS,07,MP. MATURIN,11,PQ. C.M. MATURIN,2,672,,,,1,derivado
140711009,UNIDAD EDUCATIVA BOLIVARIANA LA CENTELLITA,,14,EDO. MONAGAS,07,MP. MATURIN,11,PQ. C.M. MATURIN,1,388,,,,1,derivado
140711010,COMPLEJO EDUCATIVO NACIONAL AGUA NEGRA,,14,EDO. MONAGAS,07,MP. MATURIN,11,PQ. C.M. MATURIN,1,305,,,,1,derivado
140711011,UNIDAD EDUCATIVA BOLIVARIANA SANTA BARBARA DE SOTILLO,,14,EDO. MONAGAS,07,MP. MATURIN,11,PQ. C.M. MATURIN,1,278,,,,1,derivado
140711012,ESCUELA BASICA BOLIVARIANA EL CARUTO,,14,EDO. MONAGAS,07,MP. MATURIN,11,PQ. C.M. MATURIN,1,409,,,,1,derivado
140711013,COMPLEJO EDUCATIVO MANUELA SÁENZ,,14,EDO. MONAGAS,07,MP. MATURIN,11,PQ. C.M. MATURIN,1,549,,,,1,acta
140711014,ESCUELA PRIMARIA NACIONAL LOS ARAGUANEYES,,14,EDO. MONAGAS,07,MP. MATURIN,11,PQ. C.M. MATURIN,1,117,,,,1,acta
140711015,ANEXO DE LA ESCUELA BÁSICA JOSÉ TADEO MONAGAS,,14,EDO. MONAGAS,07,MP. MATURIN,11,PQ. C.M. MATURIN,1,741,,,,1,derivado
140711016,ESCUELA BASICA NICOLAS LOPEZ,,14,EDO. MONAGAS,07,MP. MATURIN,11,PQ. C.M. MATURIN,1,837,,,,1,derivado
140711016,ESCUELA BASICA NICOLAS LOPEZ,,14,EDO. MONAGAS,07,MP. MATURIN,11,PQ. C.M. MATURIN,2,837,,,,1,derivado
140711017,ESCUELA BASICA BOLIVARIANA EL RESPIRO,,14,EDO. MONAGAS,07,MP. MATURIN,11,PQ. C.M. MATURIN,1,606,,,,1,acta
140711018,UNIDAD EDUCATIVA BOLIVARIANA SAN JOSE DE BUJA,,14,EDO. MONAGAS,07,MP. MATURIN,11,PQ. C.M. MATURIN,1,956,,,,1,derivado
140711020,UNIDAD EDUCATIVA BOLIVARIANA CECILIA ELENA NARANJA PRECILLA,,14,EDO. MONAGAS,07,MP. MATURIN,11,PQ. C.M. MATURIN,1,780,,,,1,derivado
140711021,ESCUELA BASICA EL BLANQUERO,,14,EDO. MONAGAS,07,MP. MATURIN,11,PQ. C.M. MATURIN,1,488,,,,1,derivado
140711022,UNIDAD EDUCATVA RAFAEL CELESTINO ARRIOJAS,,14,EDO. MONAGAS,07,MP. MATURIN,11,PQ. C.M. MATURIN,1,838,,,,1,derivado
