centro_cne_id,codigo_centro,cod_estado,cod_municipio,cod_parroquia,estado,municipio,parroquia,nombre_centro,direccion,mesas,electores
140706019,140706019,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,COMPLEJO EDUCATIVO NACIONAL JOSE ANGEL MEZA VERDE,SECTOR LOS GUARITOS IV DERECHA AVENIDA UNIVERSIDAD. FRENTE AVENIDA 5. IZQUIERDA CALLE 1 AVENIDA 01 Y 05 SECTOR LOS GUARITOS 4 EDIFICIO,4,3140
140706020,140706020,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,ESCUELA PRIMARIA NACIONAL MIGUEL EDUARDO TURMERO,SECTOR LOS GUARITOS FRENTE AVENIDA 1. DERECHA PROLONGACIÓN AVENIDA 1. IZQUIERDA PROLONGACIÓN AVENIDA 1 A 200 METROS DE RESIDENCIAS LOS AZULEJOS EDIFICIO,7,4946
140706021,140706021,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,LICEO NACIONAL LOS GUARITOS,SECTOR LOS GUARITOS IZQUIERDA AVENIDA 1. FRENTE AVENIDA 4. DERECHA PROLONGACIÓN AVENIDA 4 FINAL AVENIDA UNIVERSIDAD LOS GUARITOS EDIFICIO,6,4212
140706022,140706022,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,CENTRO DE EDUCACIÓN INICIAL ALTO DE LOS GODOS I,CONJUNTO RESIDENCIAL FUNDEMOS DERECHA AVENIDA EL EJERCITO. IZQUIERDA CALLE CALLE TABASCA. FRENTE TRANSVERSAL TRANSVERSAL 10 AVENIDA EL EJERCITO URBANIZACION FUNDEMOS TRANSVERSAL 9 Y 10 EDIFICIO,2,1148
140706023,140706023,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,CENTRO DE EDUCACIÓN INICIAL ALTO DE LOS GODOS 2,URBANIZACIÓN FUNDEMOS DERECHA VEREDA 3. IZQUIERDA VEREDA 2. FRENTE VEREDA 1 A 200 METROS DEL MODULO POLICIAL EDIFICIO,2,911
140706024,140706024,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,ESCUELA BASICA VICTORIA RAMIREZ MOLINOS,URBANIZACIÓN FUNDEMOS DERECHA CALLE CALLE QUIRIQUIRE. FRENTE CALLE CALLE CARIPE. IZQUIERDA TRANSVERSAL TRANSVERSAL 2 FRENTE A RESIDENCIAS APAMATE EDIFICIO,5,3328
140706025,140706025,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,ESCUELA PRIMARIA APOLINAR CANTOR,SECTOR LA PUENTE FRENTE AVENIDA PRINCIPAL DE LA PUENTE. DERECHA TRANSVERSAL 15. IZQUIERDA PROLONGACIÓN LA PUENTE PANADERIA ALFA Y OMEGA EDIFICIO,4,2959
140706026,140706026,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,CENTRO NACIONAL EDUCATIVO CRUZ FIGUERA RONDON,"SECTOR EL CARO DE LA PUENTE DERECHA CALLE CANAL 90. IZQUIERDA CALLE CARIPE. FRENTE CALLE PRINCIPAL EL CARO CALLE PRINCIPAL EL CARO , LA PUENTE EDIFICIO",4,3029
140706027,140706027,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,COMPLEJO EDUCATIVO NACIONAL FRANCISCO VERDE,SECTOR LA PUENTE DERECHA CARRERA 12. IZQUIERDA CARRERA 13. FRENTE CARRERA 8 SECTOR LA PUENTE AL LADO DEL MODULO POLICIAL EDIFICIO,5,3250
140706028,140706028,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,CENTRO DEL NIÑO Y LA FAMILIA BOLIVARIANO PRADO DEL SUR,BARRIO PRADOS DEL SUR IZQUIERDA CALLE 1. FRENTE CALLE PRINCIPAL. DERECHA TRANSVERSAL 1 CALLE PRINCIPAL PRADO DEL SUR EDIFICIO,2,1545
140706029,140706029,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,CENTRO DEL NIÑO Y LA FAMILIA BOLIVARIANO NUEVO HORIZONTE,SECTOR NUEVOS HORIZONTES DERECHA CALLE PRINCIPAL. IZQUIERDA CALLE TRES. FRENTE CALLE DOS A 200 METROS DE EMISORA ORBITA EDIFICIO,4,2387
140706030,140706030,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,CENTRO DEL NIÑO Y LA FAMILIA BOLIVARIANO BELLOS HORIZONTES,SECTOR BELLOS HORIZONTES DERECHA CALLE 11. IZQUIERDA CALLE PRINCIPAL. FRENTE CALLE 10 A 300 METROS DE CASA COMUNAL EDIFICIO,2,870
140706031,140706031,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,ESCUELA BASICA BOLIVAR,BARRIO BOLIVAR FRENTE CALLE 3. IZQUIERDA TRANSVERSAL E. DERECHA PROLONGACIÓN CALLE 3 CALLE 03 BARRIO BOLIVAR EDIFICIO,2,952
140706032,140706032,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,ESCUELA PRIMARIA JUANA RAMIREZ,SECTOR TERRAZAS DEL OESTE FRENTE CALLE 7. DERECHA TRANSVERSAL 1. IZQUIERDA TRANSVERSAL 2 A 1KM DE EMISORA ORBITA EDIFICIO,3,1896
140706033,140706033,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,ESCUELA BASICA MARLENE SEQUEA DE CAMPOS,SECTOR PARAMACONI II DERECHA CALLE VALLE ENCANTADO. FRENTE CALLE CINCO. IZQUIERDA TRANSVERSAL B A 500 METROS DE LA ESCUELA BASICA CACIQUE PARAMACONI EDIFICIO,3,1942
140706034,140706034,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,ESCUELA INICIAL NACIONAL BRISAS DEL MORICHAL,SECTOR BRISAS DEL MORICHAL FRENTE CALLE PRINCIPAL. DERECHA PROLONGACIÓN PRINCIPAL. IZQUIERDA PROLONGACIÓN PRINCIPAL TRANSVERSAL 01 BRISAS DEL MORICHAL A MEDIA CUADRA DEL MODULO POLICIAL EDIFICIO,2,1083
140706035,140706035,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,COLEGIO BOLIVARIANO DOCTOR ARTURO USLAR PIETRI,SECTOR LOS GUAROS FRENTE CALLE LOS GUAROS. DERECHA PROLONGACIÓN CALLE PRINCIPAL LOS GUAROS. IZQUIERDA PROLONGACIÓN CALLE LOS GUAROS A 100 METROS DE LOS TALLERES MUNICIPALES EDIFICIO,3,2028
140706036,140706036,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,LICEO BOLIVARIANO GILDA RAMIREZ,SECTOR JOSE TADEO MONAGAS FRENTE CALLE PRINCIPAL JOSE TADEO MONAGAS. IZQUIERDA TRANSVERSAL URBANIZACION LA LIBERTAD. DERECHA CALLEJÓN JOSE TADEO MONAGAS A 300 METROS DE EMISORA ORBITA EDIFICIO,3,1874
140706037,140706037,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,ESCUELA BASICA COLINAS DEL PARAMACONI,SECTOR COLINAS DEL PARAMACONI IZQUIERDA AVENIDA BELLA VISTA. FRENTE AVENIDA PRINCIPAL. DERECHA TRANSVERSAL UNO DETRAS DEL IVSS EDIFICIO,1,500
140706038,140706038,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,ESCUELA PRIMARIA NACIONAL BATALLA DE LOS GODOS,SECTOR BRISAS DE LA CASCADA EL ROSILLO FRENTE AVENIDA PRINCIPAL. IZQUIERDA TRANSVERSAL PRINCIPAL. DERECHA CAMINO 1 A 400 METROS DEL CENTRO DEL NIÑO Y LA FAMILIA BOLIVARIANO BELLOS HORIZONTES EDIFICIO,2,1564
140706042,140706042,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,ESCUELA PRIMARIA NACIONAL ALI PRIMERA,SECTOR EL SOBERANO FRENTE CALLE CALLE 5. DERECHA TRANSVERSAL CALLE 6. IZQUIERDA TRANSVERSAL TRANSVERSAL CALLE 5 A 700 METROS DEL CENTRO DEL NIÑO Y LA FAMILIA BOLIVARIANO PRADO DEL SUR EDIFICIO,1,202
140706043,140706043,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,ESCUELA BASICA PRIMARIA ARTURO USLAR PIETRI,BARRIO BRISAS DEL MORICHAL IZQUIERDA CALLEJÓN 1. DERECHA PASAJE 2. FRENTE PASAJE 1 CALLE NUEVA CRUCE CON CALLE 6 BRISAS DEL MORICHAL EDIFICIO,1,384
140706045,140706045,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,CENTRO DEL NIÑO Y LA FAMILIA SIMONCITO MOSCU,SECTOR ROMULO BETANCOURT FRENTE CALLE PRINCIPAL. DERECHA TRANSVERSAL 2. IZQUIERDA TRANSVERSAL 1 AL LADO DE MODULO BARRIO ADENTRO EDIFICIO,1,707
140706046,140706046,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,ESCUELA PRIMARIA NACIONAL CRUZ HERNANDEZ QUIJADA,SECTOR MANGOSAL DE LA PUENTE FRENTE CALLE VIA PRINCIPAL HATO LAS CAROLINAS. DERECHA PROLONGACIÓN HATO LAS CAROLINAS. IZQUIERDA PROLONGACIÓN VIA HATO LAS CAROLINAS CALLE PRINCIPAL HATO LAS CAROLINAS DIAGONAL A LA URBANIZACION VILLA LOS ANDES EDIFICIO,2,1038
140706047,140706047,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,COMPLEJO EDUCATIVO NACIONAL LA NEGRA MATEA,CONJUNTO RESIDENCIAL COMPLEJO HABITACIONAL PARAMACONI DERECHA CALLE 6. IZQUIERDA CALLE 23. FRENTE CALLE 01 A 150 METROS 52 DEL AMBULATORIO JOSE MARIA VARGAS EDIFICIO,3,2152
140706048,140706048,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,LICEO NACIONAL BATALLA DE LA VICTORIA,SECTOR LA GRAN VICTORIA DERECHA AVENIDA ZONA 12. FRENTE AVENIDA PRINCIPAL. IZQUIERDA CALLE ZONA 1 A 300 MTS DE MODULO DE BOMBEROS EDIFICIO,4,2706
140706051,140706051,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,ESCUELA PRIMARIA NACIONAL CACIQUE GUANAGUANAI,URBANIZACIÓN LA GRAN VICTORIA DERECHA CALLE DOS. IZQUIERDA CALLE PRINCIPAL. FRENTE CALLE FRENTE DE LA CASA COMUNAL AL FRENTE DE LA BIBLIOTECA LA GRAN VICTORIA EDIFICIO,2,1040
140706052,140706052,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,ESCUELA INICIAL NACIONAL REPUBLICA DE VENEZUELA,SECTOR CALLE LAS ASCACIAS DERECHA CALLE PPAL LA PUENTE. IZQUIERDA CALLE PPAL DE LA PUENTE. FRENTE CALLE LAS ASCACIA AL LADDO DE ESC APOLINAR CANTOR EDIFICIO,1,488
140706053,140706053,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,CENTRO PREESCOLAR EDUCATIVO PADRE LUIS ANTONIO ORMIERES,SECTOR LA MURALLITA IZQUIERDA CALLE 5. FRENTE CARRERA 3. DERECHA PROLONGACIÓN ESTACIONAMIENTO UNIDAD EDUCATIVA PADRES LUIS ANTONIO ORMIERES CASA,1,456
140706055,140706055,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,ESCUELA BASICA PRADO DEL SUR,SECTOR PRADO DEL SUR DERECHA CALLE TRES. FRENTE CALLE CUATRO. IZQUIERDA TRANSVERSAL CUATRO A 50 METROS DE BARRIO ADENTRO CASA,1,316
140706056,140706056,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,CENTRO DE EDUCACION INICIAL HEROES DE AYACUCHO,URBANIZACIÓN LOS GUARITOS DERECHA VEREDA 47. IZQUIERDA VEREDA 53. FRENTE VEREDA 70 A 100 METROS DE PARQUECITO LOS GUARITOS EDIFICIO,1,782
140706057,140706057,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,CENTRO DE VOTACION EL SOBERANO,BARRIO EL SOBERANO FRENTE CALLE 12. DERECHA TRANSVERSAL 3. IZQUIERDA TRANSVERSAL 2 A 100 MT DE LA ESCUELA ALI PRIMERA CASA,1,361
140706058,140706058,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,CENTRO DE VOTACIÓN VILLA LAS AMERICAS,BARRIO VILLA LAS AMERICAS DERECHA CALLE SIMON RODRIGUEZ. IZQUIERDA CALLE ANDRES ELOY BLANCO. FRENTE CALLE VENEZUELA A 50 METROS DE CASA COMUNAL CASA,1,406
140706059,140706059,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,CENTRO DE VOTACIÓN SAGRADO CORAZON DE JESUS II,BARRIO SAGRADO CORAZON DE JESUS II FRENTE CALLE PRINCIPAL. IZQUIERDA TRANSVERSAL 4. DERECHA PROLONGACIÓN CALLE PRINCIPAL A 100 METROS DE LA CANCHA CASA,1,371
140706060,140706060,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,CENTRO DE VOTACIÓN LA PRADERA,BARRIO LA PRADERA FRENTE CALLE 4. DERECHA TRANSVERSAL 1. IZQUIERDA PROLONGACIÓN CALLE 4 A 200 METROS DE CASA COMUNAL CASA,1,382
140706061,140706061,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,CENTRO DE VOTACIÓN LA PASTORA,BARRIO LA PASTORA DERECHA CALLE 5. IZQUIERDA CALLE 6. FRENTE CARRERA 3 FRENTE AL CAMPITO CASA,1,234
140706062,140706062,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,CENTRO DE VOTACIÓN BRISAS DE VENEZUELA,BARRIO BRISAS DE VENEZUELA EL ROSILLO IZQUIERDA CALLE ANCHA. FRENTE CALLE 02. DERECHA PROLONGACIÓN 02 ENTRADA LICORERIA OLLICET CASA,1,413
140706063,140706063,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,CENTRO DE VOTACIÓN ALI PRIMERA II,BARRIO ALI PRIMERA II IZQUIERDA CALLE ANCHA. FRENTE CALLE 10. DERECHA PROLONGACIÓN CALLE 10 A 50 METROS DE CASA COMUNAL CASA,1,366
140706064,140706064,14,7,6,EDO. MONAGAS,MP. MATURIN,PQ. ALTOS DE LOS GODOS,CENTRO DE VOTACION SAN RAFAEL,BARRIO SAN RAFAEL FRENTE CALLE 4 MANZANA 35. DERECHA PROLONGACIÓN MANZANA 35. IZQUIERDA PROLONGACIÓN MANZANA 35 ESCUELA BOLIVARIANA SAN RAFAEL EDIFICIO,1,522
140707001,140707001,14,7,7,EDO. MONAGAS,MP. MATURIN,PQ. BOQUERON,ESCUELA BÁSICA ELSA BIONDI DE RIVERO,SECTOR COSTO ARAGUA ABAJO FRENTE CALLE SANTO DOMINGO. DERECHA CARRETERA PRINCIPAL. IZQUIERDA CALLEJÓN SANTO DOMINGO CALLE PRINCIPAL CASERIO COSTO ARAGUA ABAJO VIA LA TOSCANA EDIFICIO,3,1902
140707002,140707002,14,7,7,EDO. MONAGAS,MP. MATURIN,PQ. BOQUERON,ESCUELA BÁSICA BOLIVARIANA GUAYABAL,SECTOR GUAYABAL FRENTE CARRETERA PRINCIPAL. DERECHA PROLONGACIÓN CARRETERA PRINCIPAL. IZQUIERDA PROLONGACIÓN PRINCIPAL CARRETERA NACIONAL VIA LA TOSCANA CASERIO GUAYABAL EDIFICIO,2,1155
140707003,140707003,14,7,7,EDO. MONAGAS,MP. MATURIN,PQ. BOQUERON,ESCUELA BASICA ANDRES BELLO,SECTOR COSTO ARRIBA FRENTE CARRETERA NACIONAL VIA CARIPITO. DERECHA PROLONGACIÓN AL CLUB MI CABAÑA. IZQUIERDA PROLONGACIÓN A LA BODEGA DE LA MOROCHA CARRETERA PRINCIPAL COSTO ARRIBA VIA CARIPITO EDIFICIO,4,2526
140707004,140707004,14,7,7,EDO. MONAGAS,MP. MATURIN,PQ. BOQUERON,ESCUELA BASICA BOLIVARIANA DEL ZAMURO,CASERÍO ZAMURO ADENTRO FRENTE CARRETERA PRINCIPAL. DERECHA PROLONGACIÓN VIA PRINCIPAL. IZQUIERDA PROLONGACIÓN VIA PRINCIPAL VIA PRINCIPAL CASERIO EL ZAMURO EDIFICIO,1,730
140707005,140707005,14,7,7,EDO. MONAGAS,MP. MATURIN,PQ. BOQUERON,ESCUELA BASICA CARMEN HERNANDEZ DE MILANO,SECTOR ZAMURO AFUERA FRENTE CARRETERA NACIONAL. DERECHA PROLONGACIÓN CARRETERA NACIONAL. IZQUIERDA PROLONGACIÓN CARRETERA NACIONAL CALLE PRINCIPAL DEL ZAMURO EDIFICIO,2,895
140707006,140707006,14,7,7,EDO. MONAGAS,MP. MATURIN,PQ. BOQUERON,ESCUELA BASICA FELIX ARMANDO NUÑEZ BEAPERTHUY,SECTOR BOQUERON FRENTE CALLE PRINCIPAL. DERECHA TRANSVERSAL UNO. IZQUIERDA TROCHA AL LICEO AVENIDA PRINCIPAL BOQUERON MATURIN EDIFICIO,4,2568
140707007,140707007,14,7,7,EDO. MONAGAS,MP. MATURIN,PQ. BOQUERON,ESCUELA BÁSICA LUISA TERESA SOSA,SECTOR SANTA ELENA DE LAS PIÑAS DERECHA CALLE DOS. IZQUIERDA CALLE UNO. FRENTE CALLE PRINCIPAL CALLE PRINCIPAL SANTA ELENA DE LAS PIÑAS SECTOR TIPURO EDIFICIO,5,3705
140707008,140707008,14,7,7,EDO. MONAGAS,MP. MATURIN,PQ. BOQUERON,LICEO SIMÓN BOLÍVAR,SECTOR BOQUERON DERECHA CALLE LOS JABILLOS. FRENTE CALLE PRINCIPAL. IZQUIERDA TRANSVERSAL LOS JABILLO AL LADO DEL ESTADIO EDIFICIO,8,5398
140707009,140707009,14,7,7,EDO. MONAGAS,MP. MATURIN,PQ. BOQUERON,ESCUELA BÁSICA LUISA BELTRANA DE FIGUEROA,SECTOR LA SABANA DEL ZORRO DERECHA CALLE 4 DE MEMCA. IZQUIERDA CALLE 2 DE MENCA. FRENTE CALLE PRINCIPAL DEL ZORRO A 1 KILOMETRO DEL CENTRO DE DIAGNOSTICO INTEGRAL DOÑA MENCA EDIFICIO,5,3296
140707010,140707010,14,7,7,EDO. MONAGAS,MP. MATURIN,PQ. BOQUERON,ESCUELA BASICA MENCA DE LEONI,SECTOR EL ZORRO IZQUIERDA CALLE ENTRADA DE MENCA. FRENTE CALLE PRINCIPAL DEL ZORRO. DERECHA PROLONGACIÓN MENCA VIA PPAL. DE BOQUERON SECTOR DOÑA MENCA EDIFICIO,5,3286
140707011,140707011,14,7,7,EDO. MONAGAS,MP. MATURIN,PQ. BOQUERON,UNIDAD EDUCATIVA LUISA JIMENEZ DE CANELON,SECTOR VIBORAL FRENTE CALLE LA BOMBA. DERECHA TRANSVERSAL UNO. IZQUIERDA TRANSVERSAL INDEPENDENCIA CALLE LA BOMBA CASERIO VIBORAL EDIFICIO,3,2190
